Activity database,Activity code,Activity name,Activity unit,Activity type,Exchange database,Exchange input,Exchange amount,Exchange unit,Exchange type,Exchange uncertainty type,Exchange loc,Exchange scale,pedigree,scale without pedigree,Exchange's common name,Exchange location,Exchange category,comment
Demand vector,FPICQBCQ_Esub4,FPICQBCQ_substitution4,unit,process,Modified consequential datasets,SC_600_ Conseq,-0.2357,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,FPICQBCQ_Esub4,FPICQBCQ_substitution4,unit,process,Modified consequential datasets,Modified Lorry,-0.078,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCQ_Esub4,FPICQBCQ_substitution4,unit,process,ecoinvent 3_5 consequential,53354d33c49f9f62e59c0903a5ec0cc0,77.545,kilogram,technosphere,0,-1,,,,"waste wood, untreated",RoW,,EcoSpold01Location=CH
Demand vector,FPICQBCQ_Esub4,FPICQBCQ_substitution4,unit,process,Modified consequential datasets,Modified Lorry,-8.74,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCQ_Esub4,FPICQBCQ_substitution4,unit,process,Modified consequential datasets,Recyc_WC_cogeneration_conseq,-103.6,kilowatt hour,technosphere,0,1,,,,"electricity, high voltage",CA-QC,,In-house cogen from already available chips
Demand vector,FPICQBCQ_Ealt4,FPICQBCQ_alternative4,unit,process,ecoinvent 3_5 consequential,8ed5d31ef717480182e67c475fe5bff4,103.6,kilowatt hour,technosphere,0,1,,,,"electricity, high voltage",CA-QC,,
Demand vector,FPICQBCQ_Etot_4_LCI,FPICQBCQ Inventaire total 4,unit,process,Demand vector,FPICQBCQ_Ecascade4,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICQBCQ_Etot_4_LCI,FPICQBCQ Inventaire total 4,unit,process,Demand vector,FPICQBCQ_Esub4,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICQBCQ_Etot_4_LCI,FPICQBCQ Inventaire total 4,unit,process,Demand vector,FPICQBCQ_Ealt4,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICQBCQ_Ecascade5,FPICQBCQ_cascade5,unit,process,Modified consequential datasets,Recyc_WC_cogeneration_conseq,195.47,kilowatt hour,technosphere,0,1,,,,"electricity, high voltage",CA-QC,,In-house cogen from already available chips
Demand vector,FPICQBCQ_Esub5,FPICQBCQ_substitution5,unit,process,Modified consequential datasets,Modified Lorry,-16.5,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCQ_Esub5,FPICQBCQ_substitution5,unit,process,Modified consequential datasets,WC_cogeneration_conseq,-195.47,kilowatt hour,technosphere,0,-0.092592593,,,,"electricity, high voltage",CA-QC,,Electricl efficiency referring to the LHV of the fuel input
Demand vector,FPICQBCQ_Etot_5_LCI,FPICQBCQ Inventaire total 5,unit,process,Demand vector,FPICQBCQ_Ecascade5,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICQBCQ_Etot_5_LCI,FPICQBCQ Inventaire total 5,unit,process,Demand vector,FPICQBCQ_Esub5,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICQBCQ_Total_cascade,FPICQBCQ Total cascade,unit,process,Demand vector,FPICQBCQ_Etot_5_LCI,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICQBCQ_Total_cascade,FPICQBCQ Total cascade,unit,process,Demand vector,FPICQBCQ_Etot_4_LCI,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICQBCQ_Total_cascade,FPICQBCQ Total cascade,unit,process,Demand vector,FPICQBCQ_Etot_3_LCI,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICQBCQ_Total_cascade,FPICQBCQ Total cascade,unit,process,Demand vector,FPICQBCQ_Etot_2_LCI,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICQBCQ_Total_cascade,FPICQBCQ Total cascade,unit,process,Demand vector,FPICQBCQ_Etot_1_LCI,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICQBCO_Ecascade1,FPICQBCO_cascade1,unit,process,ecoinvent 3_5 cut_off,9c937e39c42a12dceaa8dd4c2b3ae632,1,cubic meter,technosphere,0,1,,,,"sawnwood, beam, softwood, dried (u=20%), planed",CA-QC,,
Demand vector,FPICQBCO_Ecascade1,FPICQBCO_cascade1,unit,process,Modified consequential datasets,Modified Lorry - CO,32,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Ecascade1,FPICQBCO_cascade1,unit,process,Modified consequential datasets,Modified building machine - CO,17.95,megajoule,technosphere,0,1,,,,"diesel, burned in building machine",CA-QC,,EcoSpold01Location=GLO
Demand vector,FPICQBCO_Ecascade1,FPICQBCO_cascade1,unit,process,Modified consequential datasets,Modified Lorry - CO,25,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Ecascade1,FPICQBCO_cascade1,unit,process,Modified consequential datasets,SC_600_CO_conseq,1,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,FPICQBCO_Ecascade1,FPICQBCO_cascade1,unit,process,Modified consequential datasets,Modified Lorry - CO,184.175,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Ecascade1,FPICQBCO_cascade1,unit,process,Modified dataset,Recycled_WC_cogeneration_CO,100.78,kilowatt hour,technosphere,0,1,,,,"electricity, high voltage",CA-QC,,Electricl efficiency referring to the LHV of the fuel input
Demand vector,FPICQBCO_Ecascade1,FPICQBCO_cascade1,unit,process,Modified consequential datasets,Modified Lorry - CO,7.52,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Ecascade1,FPICQBCO_cascade1,unit,process,ecoinvent 3_5 cut_off,954fe45cf79848d83950947f57f6e999,-235,kilogram,technosphere,0,-1,,,,"waste wood, untreated",RoW,,EcoSpold01Location=CH
Demand vector,FPICQBCO_Esub1,FPICQBCO_substitution1,unit,process,ecoinvent 3_5 cut_off,9c937e39c42a12dceaa8dd4c2b3ae632,-1,cubic meter,technosphere,0,1,,,,"sawnwood, beam, softwood, dried (u=20%), planed",CA-QC,,
Demand vector,FPICQBCO_Esub1,FPICQBCO_substitution1,unit,process,Modified consequential datasets,Modified Lorry - CO,-35,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Esub1,FPICQBCO_substitution1,unit,process,Modified consequential datasets,Modified building machine - CO,-17.95,megajoule,technosphere,0,1,,,,"diesel, burned in building machine",CA-QC,,EcoSpold01Location=GLO
Demand vector,FPICQBCO_Esub1,FPICQBCO_substitution1,unit,process,Modified consequential datasets,Modified Lorry - CO,-25,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Esub1,FPICQBCO_substitution1,unit,process,Modified consequential datasets,SC_600_CO_conseq,-1,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,FPICQBCO_Esub1,FPICQBCO_substitution1,unit,process,Modified consequential datasets,Modified Lorry - CO,-7.52,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Esub1,FPICQBCO_substitution1,unit,process,ecoinvent 3_5 cut_off,954fe45cf79848d83950947f57f6e999,235,kilogram,technosphere,0,-1,,,,"waste wood, untreated",RoW,,EcoSpold01Location=CH
Demand vector,FPICQBCO_Esub1,FPICQBCO_substitution1,unit,process,Modified consequential datasets,Modified Lorry - CO,-26.5,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Esub1,FPICQBCO_substitution1,unit,process,Modified dataset,Recycled_WC_cogeneration_CO,-313.9,kilowatt hour,technosphere,0,1,,,,"electricity, high voltage",CA-QC,,Electricl efficiency referring to the LHV of the fuel input
Demand vector,FPICQBCO_Ealt1,FPICQBCO_alternative1,unit,process,ecoinvent 3_5 cut_off,5372827dd605886e1bea9e1f4406355c,213.1,kilowatt hour,technosphere,0,1,,,,"electricity, high voltage",CA-QC,,
Demand vector,FPICQBCO_Etot_1_LCI,FPICQBCO Inventaire total 1,unit,process,Demand vector,FPICQBCO_Ecascade1,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICQBCO_Etot_1_LCI,FPICQBCO Inventaire total 1,unit,process,Demand vector,FPICQBCO_Esub1,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICQBCO_Etot_1_LCI,FPICQBCO Inventaire total 1,unit,process,Demand vector,FPICQBCO_Ealt1,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICQBCO_Ecascade2,FPICQBCO_cascade2,unit,process,Modified dataset,Recyc_glulam_CO,0.3604,cubic meter,technosphere,0,1,,,,"glued laminated timber, for indoor use",CA-QC,,EcoSpold01Location=RER
Demand vector,FPICQBCO_Ecascade2,FPICQBCO_cascade2,unit,process,Modified consequential datasets,Modified Lorry - CO,125.78,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Ecascade2,FPICQBCO_cascade2,unit,process,Modified consequential datasets,Modified building machine - CO,45.77,megajoule,technosphere,0,1,,,,"diesel, burned in building machine",CA-QC,,EcoSpold01Location=GLO
Demand vector,FPICQBCO_Ecascade2,FPICQBCO_cascade2,unit,process,Modified consequential datasets,Modified Lorry - CO,9.01,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Ecascade2,FPICQBCO_cascade2,unit,process,Modified consequential datasets,SC_600_CO_conseq,0.3604,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,FPICQBCO_Ecascade2,FPICQBCO_cascade2,unit,process,Modified consequential datasets,Modified Lorry - CO,2.45,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Ecascade2,FPICQBCO_cascade2,unit,process,Modified dataset,Recycled_WC_cogeneration_CO,57.82,kilowatt hour,technosphere,0,1,,,,"electricity, high voltage",CA-QC,,Electricl efficiency referring to the LHV of the fuel input
Demand vector,FPICQBCO_Ecascade2,FPICQBCO_cascade2,unit,process,Modified consequential datasets,Modified Lorry - CO,0.58,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Ecascade2,FPICQBCO_cascade2,unit,process,ecoinvent 3_5 cut_off,954fe45cf79848d83950947f57f6e999,-18.02,kilogram,technosphere,0,-1,,,,"waste wood, untreated",RoW,,EcoSpold01Location=CH
Demand vector,FPICQBCO_Esub2,FPICQBCO_substitution2,unit,process,ecoinvent 3_5 cut_off,66e73ad57121ccaedce217f4afb15cf6,-0.3604,cubic meter,technosphere,0,1,,,,"glued laminated timber, for indoor use",CA-QC,,EcoSpold01Location=RER
Demand vector,FPICQBCO_Esub2,FPICQBCO_substitution2,unit,process,Modified consequential datasets,Modified Lorry - CO,-125.78,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Esub2,FPICQBCO_substitution2,unit,process,Modified consequential datasets,Modified building machine - CO,-6.47,megajoule,technosphere,0,1,,,,"diesel, burned in building machine",CA-QC,,EcoSpold01Location=GLO
Demand vector,FPICQBCO_Esub2,FPICQBCO_substitution2,unit,process,Modified consequential datasets,Modified Lorry - CO,-9.01,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Esub2,FPICQBCO_substitution2,unit,process,Modified consequential datasets,SC_600_CO_conseq,-0.3604,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,FPICQBCO_Esub2,FPICQBCO_substitution2,unit,process,Modified consequential datasets,Modified Lorry - CO,-2.71,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Esub2,FPICQBCO_substitution2,unit,process,ecoinvent 3_5 cut_off,954fe45cf79848d83950947f57f6e999,84.69,kilogram,technosphere,0,-1,,,,"waste wood, untreated",RoW,,EcoSpold01Location=CH
Demand vector,FPICQBCO_Esub2,FPICQBCO_substitution2,unit,process,Modified consequential datasets,Modified Lorry - CO,9.55,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Esub2,FPICQBCO_substitution2,unit,process,Modified dataset,Recycled_WC_cogeneration_CO,-113.1,kilowatt hour,technosphere,0,1,,,,"electricity, high voltage",CA-QC,,Electricl efficiency referring to the LHV of the fuel input
Demand vector,FPICQBCO_Ealt2,FPICQBCO_alternative2,unit,process,ecoinvent 3_5 cut_off,5372827dd605886e1bea9e1f4406355c,55.3,kilowatt hour,technosphere,0,1,,,,"electricity, high voltage",CA-QC,,
Demand vector,FPICQBCO_Etot_2_LCI,FPICQBCO Inventaire total 2,unit,process,Demand vector,FPICQBCO_Ecascade2,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICQBCO_Etot_2_LCI,FPICQBCO Inventaire total 2,unit,process,Demand vector,FPICQBCO_Esub2,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICQBCO_Etot_2_LCI,FPICQBCO Inventaire total 2,unit,process,Demand vector,FPICQBCO_Ealt2,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICQBCO_Ecascade3,FPICQBCO_cascade3,unit,process,Modified dataset,Recyc_OSB_CO,0.2373,cubic meter,technosphere,0,1,,,,oriented strand board,CA-QC,,EcoSpold01Location=RER
Demand vector,FPICQBCO_Ecascade3,FPICQBCO_cascade3,unit,process,Modified consequential datasets,Modified Lorry - CO,5.81,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Ecascade3,FPICQBCO_cascade3,unit,process,Modified consequential datasets,Modified building machine - CO,42.48,megajoule,technosphere,0,1,,,,"diesel, burned in building machine",CA-QC,,EcoSpold01Location=GLO
Demand vector,FPICQBCO_Ecascade3,FPICQBCO_cascade3,unit,process,Modified consequential datasets,Modified Lorry - CO,8.31,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Ecascade3,FPICQBCO_cascade3,unit,process,Modified consequential datasets,SC_600_CO_conseq,0.2373,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,FPICQBCO_Ecascade3,FPICQBCO_cascade3,unit,process,Modified consequential datasets,Modified Lorry - CO,41.56,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Ecascade3,FPICQBCO_cascade3,unit,process,Modified dataset,Recycled_WC_cogeneration_CO,21.32,kilowatt hour,technosphere,0,1,,,,"electricity, high voltage",CA-QC,,Electricl efficiency referring to the LHV of the fuel input
Demand vector,FPICQBCO_Ecascade3,FPICQBCO_cascade3,unit,process,Modified consequential datasets,Modified Lorry - CO,0.531552,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Ecascade3,FPICQBCO_cascade3,unit,process,ecoinvent 3_5 cut_off,954fe45cf79848d83950947f57f6e999,-16.61,kilogram,technosphere,0,-1,,,,"waste wood, untreated",RoW,,EcoSpold01Location=CH
Demand vector,FPICQBCO_Esub3,FPICQBCO_substitution3,unit,process,ecoinvent 3_5 cut_off,c15a4a17f898287098f93e1dfb19350b,-0.2373,cubic meter,technosphere,0,1,,,,oriented strand board,CA-QC,,EcoSpold01Location=RER
Demand vector,FPICQBCO_Esub3,FPICQBCO_substitution3,unit,process,Modified consequential datasets,Modified Lorry - CO,-26.58,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Esub3,FPICQBCO_substitution3,unit,process,Modified consequential datasets,Modified building machine - CO,-4.26,megajoule,technosphere,0,1,,,,"diesel, burned in building machine",CA-QC,,EcoSpold01Location=GLO
Demand vector,FPICQBCO_Esub3,FPICQBCO_substitution3,unit,process,Modified consequential datasets,Modified Lorry - CO,-8.31,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Esub3,FPICQBCO_substitution3,unit,process,Modified consequential datasets,SC_600_CO_conseq,-0.2373,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,FPICQBCO_Esub3,FPICQBCO_substitution3,unit,process,Modified consequential datasets,Modified Lorry - CO,-2.498,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Esub3,FPICQBCO_substitution3,unit,process,ecoinvent 3_5 cut_off,954fe45cf79848d83950947f57f6e999,78.07,kilogram,technosphere,0,-1,,,,"waste wood, untreated",RoW,,EcoSpold01Location=CH
Demand vector,FPICQBCO_Esub3,FPICQBCO_substitution3,unit,process,Modified consequential datasets,Modified Lorry - CO,-8.8,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Esub3,FPICQBCO_substitution3,unit,process,Modified dataset,Recycled_WC_cogeneration_CO,-104.3,kilowatt hour,technosphere,0,1,,,,"electricity, high voltage",CA-QC,,Electricl efficiency referring to the LHV of the fuel input
Demand vector,FPICQBCO_Ealt3,FPICQBCO_alternative3,unit,process,ecoinvent 3_5 cut_off,5372827dd605886e1bea9e1f4406355c,83,kilowatt hour,technosphere,0,1,,,,"electricity, high voltage",CA-QC,,
Demand vector,FPICQBCO_Etot_3_LCI,FPICQBCO Inventaire total 3,unit,process,Demand vector,FPICQBCO_Ecascade3,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICQBCO_Etot_3_LCI,FPICQBCO Inventaire total 3,unit,process,Demand vector,FPICQBCO_Esub3,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICQBCO_Etot_3_LCI,FPICQBCO Inventaire total 3,unit,process,Demand vector,FPICQBCO_Ealt3,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICQBCO_Ecascade4,FPICQBCO_cascade4,unit,process,Modified dataset,Recyc_PB_CO,0.2357,cubic meter,technosphere,0,1,,,,"particle board, for indoor use",CA-QC,,
Demand vector,FPICQBCO_Ecascade4,FPICQBCO_cascade4,unit,process,Modified consequential datasets,Modified Lorry - CO,40.92,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Ecascade4,FPICQBCO_cascade4,unit,process,Modified consequential datasets,Modified building machine - CO,42.19,megajoule,technosphere,0,1,,,,"diesel, burned in building machine",CA-QC,,EcoSpold01Location=GLO
Demand vector,FPICQBCO_Ecascade4,FPICQBCO_cascade4,unit,process,Modified consequential datasets,Modified Lorry - CO,8.25,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Ecascade4,FPICQBCO_cascade4,unit,process,Modified consequential datasets,SC_600_CO_conseq,0.2357,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,FPICQBCO_Ecascade4,FPICQBCO_cascade4,unit,process,Modified consequential datasets,Modified Lorry - CO,23.1,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Ecascade4,FPICQBCO_cascade4,unit,process,Modified dataset,Recycled_WC_cogeneration_CO,0,kilowatt hour,technosphere,0,1,,,,"electricity, high voltage",CA-QC,,Electricl efficiency referring to the LHV of the fuel input
Demand vector,FPICQBCO_Ecascade4,FPICQBCO_cascade4,unit,process,Modified consequential datasets,Modified Lorry - CO,0,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Ecascade4,FPICQBCO_cascade4,unit,process,ecoinvent 3_5 cut_off,954fe45cf79848d83950947f57f6e999,0,kilogram,technosphere,0,-1,,,,"waste wood, untreated",RoW,,EcoSpold01Location=CH
Demand vector,FPICQBCO_Esub4,FPICQBCO_substitution4,unit,process,Modified dataset,PB_product_Qc_CO,-0.2357,cubic meter,technosphere,0,1,,,,"particle board, for indoor use",CA-QC,,
Demand vector,FPICQBCO_Esub4,FPICQBCO_substitution4,unit,process,Modified consequential datasets,Modified Lorry - CO,-26.4,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Esub4,FPICQBCO_substitution4,unit,process,Modified consequential datasets,Modified building machine - CO,-4.23,megajoule,technosphere,0,1,,,,"diesel, burned in building machine",CA-QC,,EcoSpold01Location=GLO
Demand vector,FPICQBCO_Esub4,FPICQBCO_substitution4,unit,process,Modified consequential datasets,Modified Lorry - CO,-8.25,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Esub4,FPICQBCO_substitution4,unit,process,Modified consequential datasets,SC_600_CO_conseq,-0.2357,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,FPICQBCO_Esub4,FPICQBCO_substitution4,unit,process,Modified consequential datasets,Modified Lorry - CO,-0.078,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Esub4,FPICQBCO_substitution4,unit,process,ecoinvent 3_5 cut_off,954fe45cf79848d83950947f57f6e999,77.545,kilogram,technosphere,0,-1,,,,"waste wood, untreated",RoW,,EcoSpold01Location=CH
Demand vector,FPICQBCO_Esub4,FPICQBCO_substitution4,unit,process,Modified consequential datasets,Modified Lorry - CO,-8.74,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",CA-QC,,
Demand vector,FPICQBCO_Esub4,FPICQBCO_substitution4,unit,process,Modified dataset,Recycled_WC_cogeneration_CO,-103.6,kilowatt hour,technosphere,0,1,,,,"electricity, high voltage",CA-QC,,Electricl efficiency referring to the LHV of the fuel input
Demand vector,FPICQBCO_Ealt4,FPICQBCO_alternative4,unit,process,ecoinvent 3_5 cut_off,5372827dd605886e1bea9e1f4406355c,103.6,kilowatt hour,technosphere,0,1,,,,"electricity, high voltage",CA-QC,,
Demand vector,FPICQBCO_Etot_4_LCI,FPICQBCO Inventaire total 4,unit,process,Demand vector,FPICQBCO_Ecascade4,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICQBCO_Etot_4_LCI,FPICQBCO Inventaire total 4,unit,process,Demand vector,FPICQBCO_Esub4,1,unit,technosphere,0,1,,,,,,,
